Month,Domain,Metric,Region,Provider_Code,Provider_Name,Numerator,Denominator,%_Value,Rank,Rank_Region,Region_Size,Data_Date_Used,Notes_Flags
01/01/2025,A&E,>12 hours,North West,RJN,East Cheshire NHS Trust,715,4045,0.177,101,11,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RXR,East Lancashire Hospitals NHS Trust,2370,12295,0.193,110,14,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,1945,11660,0.167,91,10,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,REM,Liverpool University Hospitals NHS Foundation Trust,2655,16240,0.163,89,9,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,REP,Liverpool Women's NHS Foundation Trust,0,1425,0,1,1,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,R0A,Manchester University NHS Foundation Trust,3150,31900,0.099,41,3,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,3125,16600,0.188,107,12,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,1465,7710,0.19,109,13,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RM3,Northern Care Alliance NHS Foundation Trust,3655,25510,0.143,73,6,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RWJ,Stockport NHS Foundation Trust,1270,8160,0.156,83,8,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,1320,8850,0.149,79,7,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,865,8700,0.099,41,3,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,1805,6820,0.265,120,17,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,1810,7410,0.244,119,16,19,01/01/2025,
01/01/2025,A&E,>12 hours,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",1600,7070,0.226,118,15,19,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,1090,9960,0.109,48,8,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RXQ,Buckinghamshire Healthcare NHS Trust,825,10665,0.077,24,5,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RN7,Dartford and Gravesham NHS Trust,1155,11090,0.104,47,7,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RVV,East Kent Hospitals University NHS Foundation Trust,2755,12950,0.213,115,17,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RXC,East Sussex Healthcare NHS Trust,1260,9925,0.127,62,11,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RDU,Frimley Health NHS Foundation Trust,2630,22930,0.115,53,10,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RN5,Hampshire Hospitals NHS Foundation Trust,1125,10340,0.109,48,8,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,R1F,Isle of Wight NHS Trust,625,4810,0.13,63,12,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RWF,Maidstone and Tunbridge Wells NHS Trust,1525,16270,0.094,38,6,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RPA,Medway NHS Foundation Trust,1355,8510,0.159,87,15,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RTH,Oxford University Hospitals NHS Foundation Trust,780,13545,0.058,15,3,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RHU,Portsmouth Hospitals University National Health Service Trust,2065,11535,0.179,103,16,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RHW,Royal Berkshire NHS Foundation Trust,975,14410,0.068,18,4,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,410,7265,0.056,13,2,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RTP,Surrey and Sussex Healthcare NHS Trust,1435,9605,0.149,79,14,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RHM,University Hospital Southampton NHS Foundation Trust,260,12895,0.02,8,1,17,01/01/2025,
01/01/2025,A&E,>12 hours,South East,RYR,University Hospitals Sussex NHS Foundation Trust,3095,21315,0.145,74,13,17,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RBD,Dorset County Hospital NHS Foundation Trust,720,4505,0.16,88,10,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,1470,12370,0.119,55,7,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RN3,Great Western Hospitals NHS Foundation Trust,1020,5175,0.197,111,12,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RVJ,North Bristol NHS Trust,980,8125,0.121,57,8,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,REF,Royal Cornwall Hospitals NHS Trust,1115,5985,0.186,105,11,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,965,12640,0.076,21,1,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,775,7910,0.098,40,6,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RNZ,Salisbury NHS Foundation Trust,350,4485,0.078,26,2,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RH5,Somerset NHS Foundation Trust,990,11575,0.086,33,5,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RA9,Torbay and South Devon NHS Foundation Trust,850,6230,0.136,68,9,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,1400,16945,0.083,28,3,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,R0D,University Hospitals Dorset NHS Foundation Trust,1165,13685,0.085,32,4,13,01/01/2025,
01/01/2025,A&E,>12 hours,South West,RK9,University Hospitals Plymouth NHS Trust,1705,8600,0.198,112,13,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,1748,2533,0.69,98,8,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2216,2651,0.836,5,1,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,1197,1658,0.722,73,4,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,3094,4339,0.713,83,6,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,693,966,0.717,78,5,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,3683,6130,0.601,115,13,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1027,1525,0.673,104,10,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2530,3743,0.676,101,9,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1608,2134,0.754,53,3,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1261,1898,0.664,109,11,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",817,1312,0.623,112,12,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,1379,1758,0.784,27,2,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,995,1410,0.706,89,7,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2008,2588,0.776,32,5,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,R1H,BARTS HEALTH NHS TRUST,2491,3432,0.726,66,12,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,1923,2500,0.769,39,7,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1199,1584,0.757,49,9,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1042,1256,0.83,7,2,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,2014,2639,0.763,43,8,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,1041,1381,0.754,53,10,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2159,2694,0.801,19,4,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2216,3153,0.703,92,14,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,1480,1754,0.844,3,1,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2071,3080,0.672,105,16,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2204,3126,0.705,90,13,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,3793,5622,0.675,102,15,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1660,2071,0.802,14,3,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,862,1177,0.732,63,11,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1320,1708,0.773,35,6,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,London,RKE,WHITTINGTON HEALTH NHS TRUST,539,982,0.549,118,17,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,923,1278,0.722,73,12,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,453,637,0.711,86,15,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1086,1354,0.802,14,4,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1565,1879,0.833,6,2,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2138,2971,0.72,76,13,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1102,1523,0.724,68,10,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1212,1693,0.716,81,14,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,1092,1446,0.755,50,8,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1347,1652,0.815,9,3,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1519,1959,0.775,33,5,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1656,2881,0.575,116,20,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,2168,2884,0.752,57,9,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3022,4303,0.702,94,17,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1602,2351,0.681,100,19,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,2800,4014,0.698,96,18,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,3167,4177,0.758,46,7,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,2693,3802,0.708,87,16,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,770,920,0.837,4,1,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1844,2395,0.77,36,6,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,Midlands,RLQ,WYE VALLEY NHS TRUST,633,875,0.723,72,11,20,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RCF,AIREDALE NHS FOUNDATION TRUST,538,672,0.801,19,4,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,778,983,0.791,24,6,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1229,1568,0.784,27,7,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1556,1987,0.783,29,8,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1570,1849,0.849,2,1,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1439,1817,0.792,23,5,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1080,1389,0.778,31,9,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,910,1270,0.717,78,16,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1942,2682,0.724,68,14,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2845,3766,0.755,50,12,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,1857,2292,0.81,11,2,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1004,1468,0.684,99,19,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1152,1529,0.753,55,13,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,798,1191,0.67,107,20,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1259,1570,0.802,14,3,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1680,2408,0.698,96,18,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1143,1583,0.722,73,15,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1149,1507,0.762,44,11,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1885,2666,0.707,88,17,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,815,1064,0.766,41,10,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,1262,2030,0.622,113,21,21,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1530,2094,0.731,64,10,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RMC,BOLTON NHS FOUNDATION TRUST,1449,1671,0.867,1,1,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1144,1429,0.801,19,4,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RJN,EAST CHESHIRE NHS TRUST,560,781,0.717,78,12,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1591,2137,0.745,61,8,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1557,1988,0.783,29,6,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1918,3446,0.557,117,17,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,3863,5501,0.702,94,14,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,2337,3175,0.736,62,9,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1163,1807,0.644,110,15,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2727,3757,0.726,66,11,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,835,1111,0.752,57,7,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,977,1202,0.813,10,2,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1416,1766,0.802,14,3,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,607,864,0.703,92,13,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1147,1866,0.615,114,16,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1367,1738,0.787,26,5,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1516,1979,0.766,41,6,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1675,2480,0.675,102,14,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,795,1110,0.716,81,12,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,2674,4021,0.665,108,16,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,1819,2304,0.789,25,5,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,2492,3287,0.758,46,7,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1523,2083,0.731,64,10,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,R1F,ISLE OF WIGHT NHS TRUST,378,606,0.624,111,17,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1509,2007,0.752,57,9,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RPA,MEDWAY NHS FOUNDATION TRUST,982,1463,0.671,106,15,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2308,3067,0.753,55,8,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,2024,2794,0.724,68,11,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1724,2155,0.8,22,4,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,913,1128,0.809,12,2,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1893,2315,0.818,8,1,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1888,2341,0.806,13,3,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South East,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,4227,5936,0.712,85,13,17,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,723,999,0.724,68,10,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1939,2756,0.704,91,13,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1295,1615,0.802,14,1,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RVJ,NORTH BRISTOL NHS TRUST,2402,3151,0.762,44,6,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1809,2387,0.758,46,7,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,2594,3371,0.77,36,3,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1411,1980,0.713,83,12,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,998,1297,0.769,39,5,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RH5,SOMERSET NHS FOUNDATION TRUST,1780,2471,0.72,76,11,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1437,1904,0.755,50,8,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,1413,1834,0.77,36,3,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2327,3100,0.751,60,9,13,01/01/2025,
01/01/2025,Cancer,28 Days FDS,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2346,3028,0.775,33,2,13,01/01/2025,
01/01/2025,Cancer,31 Days,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,347,373,0.93,55,6,13,01/01/2025,
01/01/2025,Cancer,31 Days,East,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,619,855,0.724,115,13,13,01/01/2025,
01/01/2025,Cancer,31 Days,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,918,951,0.965,27,3,13,01/01/2025,
01/01/2025,Cancer,31 Days,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,810,920,0.88,84,9,13,01/01/2025,
01/01/2025,Cancer,31 Days,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,181,192,0.943,46,5,13,01/01/2025,
01/01/2025,Cancer,31 Days,East,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,775,1023,0.758,110,12,13,01/01/2025,
