Quarter,Domain,Metric,Region,Provider Code,Provider Name,Numerator,Denominator,% Value,Rank,Months Covered,Covered Months,Missing Months,Is Complete
Q4 (2024/25),A&E,>12 hours,East,RWG,West Hertfordshire Hospitals Teaching NHS Trust,2305,24545,9.40%,50,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RN7,Dartford and Gravesham NHS Trust,3270,33365,9.80%,51,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RKE,Whittington Health NHS Trust,2000,20215,9.90%,52,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,2430,24345,10.00%,53,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,East,RAJ,Mid and South Essex NHS Foundation Trust,9050,88350,10.20%,54,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RXK,Sandwell and West Birmingham Hospitals NHS Trust,4075,38785,10.50%,55,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,3120,29500,10.60%,56,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,2830,26025,10.90%,57,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RNA,The Dudley Group NHS Foundation Trust,2980,27325,10.90%,57,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,East,RQW,The Princess Alexandra Hospital NHS Trust,3155,28985,10.90%,57,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,East,RGP,James Paget University Hospitals NHS Foundation Trust,2240,20285,11.00%,60,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RJ6,Croydon Health Services NHS Trust,4245,38105,11.10%,61,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,4290,37860,11.30%,62,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RL4,The Royal Wolverhampton NHS Trust,4305,38190,11.30%,62,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RDU,Frimley Health NHS Foundation Trust,7890,69100,11.40%,64,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South West,RA9,Torbay and South Devon NHS Foundation Trust,2155,18860,11.40%,64,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South West,RVJ,North Bristol NHS Trust,2880,25145,11.50%,66,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RMC,Bolton NHS Foundation Trust,2855,23935,11.90%,67,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,R1F,Isle of Wight NHS Trust,1760,14690,12.00%,68,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RWE,University Hospitals of Leicester NHS Trust,8300,69155,12.00%,68,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RXC,East Sussex Healthcare NHS Trust,3535,28875,12.20%,70,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,East,RGT,Cambridge University Hospitals NHS Foundation Trust,3840,31170,12.30%,71,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North East,RNN,North Cumbria Integrated Care NHS Foundation Trust,3180,25770,12.30%,71,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South West,RBD,Dorset County Hospital NHS Foundation Trust,1655,13335,12.40%,73,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North East,RXP,County Durham and Darlington NHS Foundation Trust,5185,41300,12.60%,74,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,East,RGN,North West Anglia NHS Foundation Trust,5610,44505,12.60%,74,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RX1,Nottingham University Hospitals NHS Trust,6740,53695,12.60%,74,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RWJ,Stockport NHS Foundation Trust,3005,23840,12.60%,74,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RYR,University Hospitals Sussex NHS Foundation Trust,8055,64015,12.60%,74,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RLT,George Eliot Hospital NHS Trust,2650,20445,13.00%,79,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North East,RXF,Mid Yorkshire Hospitals NHS Trust,6235,47955,13.00%,79,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RVR,Epsom and St Helier University Hospitals NHS Trust,4505,34025,13.20%,81,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RM3,Northern Care Alliance NHS Foundation Trust,10185,75960,13.40%,82,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RTP,Surrey and Sussex Healthcare NHS Trust,3930,29150,13.50%,83,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,8190,58905,13.90%,84,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RAX,Kingston Hospital NHS Foundation Trust,2890,20715,14.00%,85,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,4210,29515,14.30%,86,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RJ2,Lewisham and Greenwich NHS Trust,6465,45300,14.30%,86,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RPA,Medway NHS Foundation Trust,3725,25865,14.40%,88,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RAL,Royal Free London NHS Foundation Trust,10915,75290,14.50%,89,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RKB,University Hospitals Coventry and Warwickshire NHS Trust,5755,39520,14.60%,90,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,R1H,Barts Health NHS Trust,11055,73995,14.90%,91,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,East,RWH,East and North Hertfordshire NHS Trust,3895,25945,15.00%,92,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,14970,98795,15.20%,93,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,East,RDE,East Suffolk and North Essex NHS Foundation Trust,6200,40385,15.40%,94,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North East,RWA,Hull University Teaching Hospitals NHS Trust,4355,28190,15.40%,94,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RJZ,King's College Hospital NHS Foundation Trust,6985,45070,15.50%,96,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,5370,34650,15.50%,96,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South West,REF,Royal Cornwall Hospitals NHS Trust,2885,18380,15.70%,98,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,REM,Liverpool University Hospitals NHS Foundation Trust,7970,50250,15.90%,99,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,2840,17840,15.90%,99,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RLQ,Wye Valley NHS Trust,2755,17330,15.90%,99,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RJN,East Cheshire NHS Trust,1915,11980,16.00%,102,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,R1K,London North West University Healthcare NHS Trust,6560,40635,16.10%,103,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RNS,Northampton General Hospital NHS Trust,5165,31915,16.20%,104,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,East,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",3130,19085,16.40%,105,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,3855,23305,16.50%,106,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RXR,East Lancashire Hospitals NHS Trust,5950,35275,16.90%,107,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RHU,Portsmouth Hospitals University National Health Service Trust,5915,35080,16.90%,107,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RJE,University Hospitals of North Midlands NHS Trust,7350,43355,17.00%,109,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North East,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,4605,25990,17.70%,110,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South West,RN3,Great Western Hospitals NHS Foundation Trust,2805,15800,17.80%,111,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North East,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,5500,30680,17.90%,112,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RWD,United Lincolnshire Hospitals NHS Trust,5445,30225,18.00%,113,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,9255,50655,18.30%,114,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",8435,45880,18.40%,115,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South West,RK9,University Hospitals Plymouth NHS Trust,4820,26010,18.50%,116,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,7060,37930,18.60%,117,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,South East,RVV,East Kent Hospitals University NHS Foundation Trust,7870,37565,21.00%,118,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",4385,20640,21.20%,119,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,5025,21900,22.90%,120,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,4780,20475,23.30%,121,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,3770,14585,25.80%,122,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),A&E,>12 hours,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,5275,19130,27.60%,123,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RMC,BOLTON NHS FOUNDATION TRUST,4632,5193,89.20%,1,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,4679,5347,87.50%,2,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,4963,5698,87.10%,3,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,1953,2288,85.40%,4,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,4270,5010,85.20%,5,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,4310,5061,85.20%,5,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,4713,5564,84.70%,7,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,East,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6445,7633,84.40%,8,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,5713,6781,84.30%,9,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,3077,3668,83.90%,10,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,2747,3281,83.70%,11,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4823,5765,83.70%,11,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,4536,5431,83.50%,13,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4010,4815,83.30%,14,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,6616,7953,83.20%,15,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,3299,3970,83.10%,16,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,3997,4821,82.90%,17,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,6211,7494,82.90%,17,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,4440,5359,82.90%,17,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,5859,7084,82.70%,20,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,3139,3802,82.60%,21,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,3416,4139,82.50%,22,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4122,5021,82.10%,23,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,5738,7009,81.90%,24,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,4527,5530,81.90%,24,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7141,8724,81.90%,24,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RCF,AIREDALE NHS FOUNDATION TRUST,1702,2083,81.70%,27,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,5183,6345,81.70%,27,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,4708,5789,81.30%,29,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,5075,6248,81.20%,30,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,9396,11607,81.00%,31,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,4991,6173,80.90%,32,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,7817,9675,80.80%,33,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,3994,4948,80.70%,34,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,2594,3213,80.70%,34,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5785,7182,80.50%,36,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,8287,10298,80.50%,36,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,10236,12717,80.50%,36,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,5953,7408,80.40%,39,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RVJ,NORTH BRISTOL NHS TRUST,7349,9136,80.40%,39,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,6054,7600,79.70%,41,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",6078,7640,79.60%,42,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,2457,3085,79.60%,42,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,3181,4009,79.30%,44,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,2637,3324,79.30%,44,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,4689,5910,79.30%,44,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4304,5437,79.20%,47,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,3310,4193,78.90%,48,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,5046,6392,78.90%,48,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,4858,6171,78.70%,50,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,5884,7484,78.60%,51,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,4167,5308,78.50%,52,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3638,4640,78.40%,53,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,3506,4471,78.40%,53,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,2819,3610,78.10%,55,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,6059,7756,78.10%,55,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,4946,6343,78.00%,57,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,6769,8673,78.00%,57,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7255,9315,77.90%,59,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,4405,5658,77.90%,59,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,6556,8431,77.80%,61,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,R1H,BARTS HEALTH NHS TRUST,7844,10089,77.70%,62,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,5011,6446,77.70%,62,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,3349,4312,77.70%,62,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RLQ,WYE VALLEY NHS TRUST,2217,2859,77.50%,65,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8290,10704,77.40%,66,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,13243,17109,77.40%,66,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,7189,9317,77.20%,68,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,6220,8068,77.10%,69,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,6684,8709,76.70%,70,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,6154,8019,76.70%,70,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,3594,4690,76.60%,72,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,9626,12566,76.60%,72,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,8785,11486,76.50%,74,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,3947,5164,76.40%,75,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,3701,4852,76.30%,76,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,2794,3660,76.30%,76,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,7386,9697,76.20%,78,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,2445,3212,76.10%,79,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North West,RJN,EAST CHESHIRE NHS TRUST,1700,2234,76.10%,79,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,2423,3189,76.00%,81,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,2862,3764,76.00%,81,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,9993,13199,75.70%,83,3,"Jan, Feb, Mar",,Yes
Q4 (2024/25),Cancer,28 Days FDS,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,5877,7776,75.60%,84,3,"Jan, Feb, Mar",,Yes
